phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,40,1.80045,0.0196703,3.37717,0.0064657,4.99839
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,41,1.84102,0.0198907,3.3936,0.00636774,5.05326
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,42,1.81369,0.0197491,3.38406,0.00643508,5.01919
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,43,1.76633,0.0195166,3.36217,0.00651023,4.96007
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,44,1.78279,0.019602,3.37101,0.0064926,4.9819
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,45,1.78147,0.0195997,3.37054,0.0064876,4.98233
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,46,1.80492,0.0197233,3.3826,0.00644972,5.01443
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,47,1.81108,0.0197262,3.38031,0.00643201,5.01138
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,48,1.77431,0.0195322,3.36114,0.00649661,4.96017
SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,4,49,1.81896,0.0197986,3.3868,0.00639755,5.03398
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,0,2.12076,0.000970755,1.48858,6.29398,3.65331
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,1,2.12333,0.000966389,1.48425,6.30234,3.66309
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,2,2.10718,0.000970434,1.48669,6.28683,3.64807
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,3,2.16358,0.000959492,1.48967,6.34602,3.70151
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,4,2.146,0.000962325,1.48842,6.32963,3.68864
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,5,2.11722,0.000968786,1.4864,6.2886,3.65253
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,6,2.11489,0.000969168,1.48595,6.28998,3.65182
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,7,2.12644,0.000967775,1.48619,6.29599,3.65863
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,8,2.10972,0.000970451,1.48697,6.29147,3.65143
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,9,2.14476,0.000963371,1.48615,6.31522,3.67597
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,10,2.13104,0.000964879,1.48446,6.30445,3.66796
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,11,2.13972,0.000965802,1.48785,6.3161,3.67283
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,12,2.12684,0.000967675,1.48699,6.3041,3.66439
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,13,2.09953,0.000971323,1.48461,6.27968,3.64147
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,14,2.1276,0.000967282,1.48627,6.30089,3.66129
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,15,2.12213,0.000968025,1.48708,6.3004,3.66031
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,16,2.08954,0.000973669,1.48303,6.26689,3.62918
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,17,2.12964,0.000966352,1.48588,6.30656,3.66707
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,18,2.14606,0.000962304,1.48766,6.32678,3.68497
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,19,2.1121,0.000968822,1.48475,6.29318,3.65316
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,20,2.13359,0.000965617,1.48818,6.31499,3.67401
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,21,2.14633,0.000962689,1.48768,6.32212,3.68375
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,22,2.11782,0.000968251,1.48577,6.297,3.65807
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,23,2.1351,0.000963485,1.48521,6.31326,3.67506
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,24,2.13652,0.000963816,1.48683,6.31686,3.67556
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,25,2.17777,0.000956252,1.48828,6.35629,3.71487
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,26,2.16022,0.000959845,1.48806,6.33574,3.69571
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,27,2.1492,0.000961263,1.48658,6.32916,3.68898
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,28,2.07823,0.0009765,1.4852,6.26142,3.62123
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,29,2.12712,0.000966731,1.48686,6.30115,3.66264
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,30,2.08576,0.000976508,1.4854,6.26291,3.62308
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,31,2.1105,0.000970754,1.48677,6.29297,3.6524
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,32,2.18835,0.0009542,1.48932,6.36394,3.72181
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,33,2.13194,0.00096523,1.48512,6.31101,3.66953
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,34,2.12174,0.000967369,1.4861,6.29931,3.65987
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,35,2.14053,0.000964476,1.48729,6.31205,3.67282
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,36,2.14524,0.000963446,1.48696,6.31885,3.67952
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,37,2.14706,0.000962467,1.48632,6.31906,3.67943
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,38,2.12101,0.000968097,1.48618,6.29611,3.65743
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,39,2.1359,0.000963738,1.48631,6.31179,3.67411
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,40,2.12127,0.00096716,1.4853,6.29524,3.65777
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,41,2.16426,0.000960177,1.49183,6.34599,3.70471
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,42,2.12844,0.000965055,1.48412,6.30914,3.66942
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,43,2.12875,0.000965863,1.48544,6.30008,3.66202
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,44,2.12154,0.000968687,1.48822,6.29822,3.65884
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,45,2.10128,0.000972872,1.48628,6.27094,3.63406
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,46,2.0738,0.000977126,1.4841,6.26061,3.61941
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,47,2.11423,0.000968341,1.48421,6.29074,3.65259
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,48,2.1114,0.000968124,1.48426,6.29283,3.65288
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,49,2.09769,0.000973068,1.48602,6.27409,3.63726
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,0,2.11175,0.0775217,4.79745,0.0272404,3.58209
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,1,2.16384,0.0786483,4.83339,0.0273101,3.62931
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,2,2.11722,0.0776327,4.80037,0.0272333,3.58663
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,3,2.08843,0.0770498,4.78123,0.0271687,3.5625
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,4,2.08805,0.0770154,4.78006,0.0271842,3.56061
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,5,2.13602,0.0780581,4.81398,0.0272692,3.60438
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,6,2.13213,0.0780563,4.8174,0.0272613,3.60708
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,7,2.12564,0.0778251,4.80799,0.027259,3.59528
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,8,2.1164,0.0776193,4.8006,0.0272345,3.58605
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,9,2.10059,0.0773425,4.79292,0.027192,3.57648
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,10,2.07966,0.0769336,4.77912,0.0271696,3.55929
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,11,2.11122,0.0774897,4.7959,0.0272121,3.58075
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,12,2.09679,0.0771929,4.78532,0.0271819,3.56837
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,13,2.13755,0.0781628,4.81975,0.0272735,3.61096
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,14,2.12862,0.0779244,4.81047,0.0272355,3.59975
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,15,2.12784,0.0778664,4.81056,0.0272599,3.59772
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,16,2.13368,0.0779193,4.8068,0.0272439,3.59609
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,17,2.13228,0.0778977,4.80717,0.0272536,3.596
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,18,2.1278,0.0778544,4.80696,0.0272297,3.59594
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,19,2.07123,0.0766851,4.7692,0.0271104,3.54781
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,20,2.13008,0.0779026,4.80999,0.0272594,3.59821
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,21,2.12925,0.0779719,4.81248,0.0272569,3.60245
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,22,2.07796,0.0768634,4.777,0.0271624,3.55634
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,23,2.13244,0.0779183,4.8088,0.0272648,3.59755
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,24,2.10506,0.0773517,4.78944,0.0271845,3.57422
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,25,2.10095,0.0772374,4.78426,0.0271846,3.56776
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,26,2.06062,0.0763876,4.75831,0.027122,3.53314
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,27,2.08975,0.0770315,4.77921,0.027163,3.56077
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,28,2.07378,0.0766518,4.76514,0.027132,3.5433
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,29,2.09028,0.0770751,4.78276,0.0271867,3.56367
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,30,2.12598,0.0777204,4.79878,0.0272232,3.58713
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,31,2.13091,0.0779899,4.81338,0.0272664,3.60289
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,32,2.15894,0.0785675,4.82994,0.0272839,3.62603
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,33,2.08631,0.0769733,4.7791,0.0271545,3.55986
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,34,2.11485,0.0775964,4.80032,0.0272424,3.58564
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,35,2.08341,0.0769125,4.77669,0.0271664,3.55614
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,36,2.15908,0.0784265,4.82059,0.0272644,3.61632
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,37,2.11491,0.077556,4.79666,0.0272295,3.58241
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,38,2.09812,0.0773627,4.79569,0.0272039,3.57911
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,39,2.10065,0.0771931,4.7825,0.0271578,3.56631
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,40,2.13466,0.0780175,4.81161,0.0272394,3.60288
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,41,2.1175,0.0776561,4.79983,0.0272112,3.58772
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,42,2.08382,0.0770021,4.78213,0.0271742,3.56235
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,43,2.114,0.0774912,4.79297,0.0272057,3.57873
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,44,2.08719,0.0769345,4.77514,0.027145,3.55579
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,45,2.10127,0.0773624,4.79382,0.027197,3.57755
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,46,2.13013,0.0778242,4.8032,0.0272245,3.59235
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,47,2.05878,0.0764414,4.76215,0.0270978,3.53827
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,48,2.13064,0.0778645,4.8065,0.0272403,3.59543
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,49,2.07366,0.0767554,4.77486,0.0271655,3.55201
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,0,1.61747,1.8721,3.52278,0.0383239,1.26831
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,1,1.59815,1.85777,3.51128,0.0380221,1.26935
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,2,1.62949,1.88523,3.53616,0.0385097,1.27015
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,3,1.59558,1.86058,3.51563,0.0379895,1.27273
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,4,1.62308,1.87786,3.52938,0.0383686,1.27105
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,5,1.54798,1.82832,3.48679,0.0372914,1.27426
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,6,1.61727,1.87483,3.52697,0.0382588,1.27294
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,7,1.58723,1.85725,3.51401,0.0378786,1.27475
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,8,1.57095,1.84228,3.49955,0.0375728,1.2748
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,9,1.59023,1.8522,3.507,0.037882,1.27086
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,10,1.58835,1.85297,3.50612,0.0378931,1.26957
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,11,1.60588,1.86573,3.51969,0.0381389,1.27121
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,12,1.58546,1.85124,3.50608,0.0378269,1.27152
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,13,1.59098,1.85299,3.50723,0.0378808,1.27064
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,14,1.61316,1.87094,3.52251,0.0382855,1.26851
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,15,1.61623,1.8723,3.52359,0.0383277,1.26756
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,16,1.61046,1.87054,3.52217,0.0382213,1.27002
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,17,1.5839,1.85207,3.50765,0.0378024,1.27314
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,18,1.58209,1.85084,3.50681,0.0378032,1.27212
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,19,1.63032,1.88499,3.53474,0.0385146,1.26968
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,20,1.58648,1.85581,3.51009,0.0378723,1.27219
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,21,1.58604,1.85083,3.50582,0.0378341,1.27093
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,22,1.58239,1.847,3.50111,0.0377601,1.27011
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,23,1.60157,1.8632,3.51651,0.0380917,1.27048
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,24,1.60048,1.86403,3.51733,0.0380964,1.27051
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,25,1.64956,1.89653,3.54315,0.0388167,1.26657
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,26,1.57745,1.84669,3.50428,0.0376767,1.27441
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,27,1.61597,1.87423,3.52544,0.0382721,1.27138
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,28,1.60764,1.86672,3.51825,0.0381487,1.27018
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,29,1.58537,1.85432,3.5091,0.0378547,1.27192
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,30,1.54942,1.82742,3.48639,0.0373171,1.27379
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,31,1.61173,1.87033,3.52493,0.0381713,1.27401
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,32,1.61253,1.87151,3.52385,0.0382577,1.27071
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,33,1.61649,1.87654,3.5295,0.0382843,1.27339
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,34,1.58845,1.85301,3.50781,0.0378523,1.27217
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,35,1.59193,1.85883,3.5149,0.037919,1.27452
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,36,1.62317,1.87629,3.52567,0.0383511,1.26965
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,37,1.59068,1.85458,3.50833,0.0378886,1.27107
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,38,1.61008,1.86732,3.52056,0.0381849,1.27065
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,39,1.61282,1.87238,3.52487,0.038256,1.27063
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,40,1.5891,1.85668,3.51228,0.0379236,1.2718
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,41,1.59036,1.8577,3.51207,0.0379379,1.27202
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,42,1.59408,1.85574,3.50867,0.0379105,1.27111
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,43,1.59193,1.85486,3.50865,0.0379316,1.27013
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,44,1.62097,1.87562,3.52417,0.0384416,1.26459
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,45,1.60336,1.86623,3.52064,0.0380923,1.27339
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,46,1.61681,1.87893,3.53076,0.0383422,1.27208
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,47,1.58678,1.85082,3.50613,0.0378165,1.27231
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,48,1.59038,1.85652,3.51097,0.0379095,1.27182
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,49,1.59238,1.85437,3.50886,0.0379472,1.26939
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,0,2.23203,0.0195851,6.45909,0.0499591,5.01411
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,1,2.28404,0.0197891,6.51296,0.0504493,5.06462
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,2,2.26717,0.0197336,6.49978,0.0503057,5.05238
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,3,2.28561,0.0197942,6.51417,0.0504613,5.06617
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,4,2.27544,0.0197627,6.50563,0.0503626,5.05828
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,5,2.30388,0.0198639,6.5305,0.0506287,5.08208
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,6,2.31812,0.0199443,6.55702,0.0508011,5.10667
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,7,2.23494,0.0196007,6.46721,0.0499784,5.02012
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,8,2.24553,0.0196043,6.45813,0.0500244,5.0135
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,9,2.29419,0.0198383,6.52778,0.0505493,5.0792
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,10,2.25281,0.0196798,6.48725,0.0501673,5.04064
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,11,2.27849,0.0197738,6.51067,0.0503705,5.06164
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,12,2.2528,0.0196641,6.48194,0.0501442,5.03406
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,13,2.28818,0.0198326,6.52893,0.0505379,5.07909
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,14,2.27727,0.0197624,6.50587,0.0503698,5.05701
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,15,2.27652,0.019758,6.50334,0.0503592,5.05604
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,16,2.24348,0.0196168,6.46829,0.0500261,5.02128
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,17,2.30645,0.0198948,6.54244,0.0506718,5.09304
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,18,2.30523,0.0198848,6.53705,0.0506752,5.08955
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,19,2.28023,0.0197705,6.50532,0.0504143,5.0592
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,20,2.2392,0.0196213,6.47099,0.05002,5.02467
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,21,2.31512,0.019932,6.55177,0.0507765,5.10289
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,22,2.26306,0.0196915,6.48378,0.0502029,5.03676
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,23,2.29385,0.0198339,6.52509,0.0505618,5.07675
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,24,2.31544,0.0199291,6.54805,0.0507834,5.09907
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,25,2.26052,0.0197166,6.49704,0.0502525,5.05026
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,26,2.27875,0.0197852,6.51545,0.0504062,5.06626
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,27,2.28047,0.0197928,6.51699,0.050424,5.06737
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,28,2.31116,0.0199302,6.55029,0.0507715,5.1027
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,29,2.2212,0.0195359,6.44761,0.0498104,5.00211
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,30,2.27481,0.0197621,6.5067,0.0503724,5.05858
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,31,2.31104,0.0199007,6.54056,0.0507053,5.09155
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,32,2.27183,0.0197423,6.49962,0.0503353,5.05273
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,33,2.28002,0.0197847,6.51075,0.0504349,5.06463
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,34,2.29351,0.0198478,6.52944,0.0505551,5.08126
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,35,2.24719,0.0196508,6.47945,0.0500885,5.03187
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,36,2.31675,0.0199368,6.55351,0.0507794,5.10353
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,37,2.26948,0.019734,6.49938,0.050292,5.05105
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,38,2.28945,0.0198386,6.53106,0.0505208,5.08126
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,39,2.34098,0.0200819,6.5949,0.0510991,5.14442
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,40,2.30769,0.0198968,6.54039,0.0506932,5.09215
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,41,2.29212,0.0198599,6.53527,0.0505807,5.08708
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,42,2.29362,0.0198602,6.5372,0.0506019,5.08853
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,43,2.31983,0.0199648,6.55991,0.0508684,5.11162
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,44,2.3083,0.0199045,6.5463,0.0507347,5.09739
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,45,2.25355,0.0196719,6.48017,0.0501472,5.03483
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,46,2.3144,0.0199262,6.54786,0.0507703,5.09901
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,47,2.30278,0.0198784,6.53664,0.0506463,5.08816
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,48,2.25361,0.0196685,6.48325,0.0501728,5.03647
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,49,2.32955,0.0199955,6.56941,0.0509475,5.12041
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,0,2.07734,0.0200505,3.98747,0.0181227,5.07512
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,1,2.04295,0.0198542,3.96227,0.0181543,5.02212
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,2,2.06088,0.0199553,3.97642,0.0181578,5.04988
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,3,2.02062,0.0197635,3.95266,0.0181913,5.00096
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,4,2.03605,0.0198308,3.95985,0.0181649,5.01731
