condition,amplitude,distractor_factor,offset_deg,phase_pi,trial_idx,seed,plv_mean_delay2,cue_power_mean_delay2,dist_power_mean_delay2
WT,20.0,1.0,120.0,1.75,96,1106617184,0.49060103632065244,0.6669703145531276,0.5359869588984222
WT,20.0,1.0,120.0,1.75,97,1572947672,0.5453126496109755,0.6659424826719126,0.5678783199293302
WT,20.0,1.0,120.0,1.75,98,1398504477,0.29262874831593916,0.6600926518471337,0.40678259350646917
WT,20.0,1.0,120.0,1.75,99,679618480,0.5653190240534083,0.7227322326796242,0.6099218532358377
WT,20.0,1.0,120.0,1.875,0,1168784116,0.47910251924818065,0.7437891933645091,0.460693895352785
WT,20.0,1.0,120.0,1.875,1,921289450,0.704223379026319,0.9872946124083534,0.7565114786444258
WT,20.0,1.0,120.0,1.875,2,1293255992,0.414100853900764,0.8610677133064318,0.46482578061566965
WT,20.0,1.0,120.0,1.875,3,1702858716,0.2626841703153579,0.623174908368177,0.4955750397442861
WT,20.0,1.0,120.0,1.875,4,1895310323,0.33196389626535755,0.7946625046613229,0.4685796651765996
WT,20.0,1.0,120.0,1.875,5,211694680,0.3821934281600278,0.8639645685559928,0.6410380102823882
WT,20.0,1.0,120.0,1.875,6,280584697,0.19740026377791423,0.6567325194908601,0.5297771416474735
WT,20.0,1.0,120.0,1.875,7,617447500,0.629778144569613,0.8484151622572491,0.6337587996358385
WT,20.0,1.0,120.0,1.875,8,1249765968,0.5576033796079055,0.7807765925182202,0.5575390830779267
WT,20.0,1.0,120.0,1.875,9,1504658074,0.7215952217538386,1.0587573610151184,0.706672902421241
WT,20.0,1.0,120.0,1.875,10,1008898872,0.38976483890845814,0.7847125831962003,0.46863653121324655
WT,20.0,1.0,120.0,1.875,11,794319243,0.6458668250033868,0.9772842878740495,0.756196386830187
WT,20.0,1.0,120.0,1.875,12,204008863,0.37841332779733,0.65326813100865,0.4301752368881724
WT,20.0,1.0,120.0,1.875,13,1880439445,0.32006382214497736,0.8776049518449135,0.45167217647956764
WT,20.0,1.0,120.0,1.875,14,1306372712,0.34487334685703597,0.8970885071028434,0.45706614393465556
WT,20.0,1.0,120.0,1.875,15,2122084012,0.2315688279910887,0.6877785642610945,0.39183667561624724
WT,20.0,1.0,120.0,1.875,16,1976297044,0.39412823969300154,0.8342838706294091,0.4695077959821292
WT,20.0,1.0,120.0,1.875,17,784548992,0.36325608149301175,0.6337116738824986,0.4628245870667239
WT,20.0,1.0,120.0,1.875,18,2121403537,0.49474936447065976,0.9708898564259555,0.46458111856728157
WT,20.0,1.0,120.0,1.875,19,347016859,0.3372842209244509,0.5373838977134328,0.46254413887435886
WT,20.0,1.0,120.0,1.875,20,527842052,0.44778615620870194,0.6337388008646493,0.5610109265716122
WT,20.0,1.0,120.0,1.875,21,215409799,0.4879635564337908,0.787194705527866,0.5677572927260089
WT,20.0,1.0,120.0,1.875,22,350632298,0.641207970037597,0.7098388431527441,0.5775684226384568
WT,20.0,1.0,120.0,1.875,23,2071774379,0.429898974832085,0.6843611298181856,0.4513842979758636
WT,20.0,1.0,120.0,1.875,24,1492822048,0.3881249853765088,0.7287872356316509,0.5960963443741515
WT,20.0,1.0,120.0,1.875,25,199233221,0.31476229657243293,0.8094099070349278,0.3757059063088567
WT,20.0,1.0,120.0,1.875,26,1395966768,0.4540909665485977,0.8693747660366915,0.5256274908154033
WT,20.0,1.0,120.0,1.875,27,786556690,0.4015125511027841,0.870748572352901,0.5942718923509266
WT,20.0,1.0,120.0,1.875,28,649984770,0.5751583591480735,0.9637813846658969,0.660869602550368
WT,20.0,1.0,120.0,1.875,29,337723248,0.487762741590344,0.9722323938478789,0.5048660924141753
WT,20.0,1.0,120.0,1.875,30,1094264184,0.2891951549954412,0.7839772610282798,0.5025145677071261
WT,20.0,1.0,120.0,1.875,31,2089154132,0.3089937434894075,0.65227506526301,0.42783413671425113
WT,20.0,1.0,120.0,1.875,32,1584690825,0.5490556889613631,0.9646531877008768,0.6790265246642325
WT,20.0,1.0,120.0,1.875,33,795962858,0.3236278465665377,0.5200158389383898,0.487021161402351
WT,20.0,1.0,120.0,1.875,34,827737825,0.25540795870002453,0.6173210386851479,0.5645707846725377
WT,20.0,1.0,120.0,1.875,35,234713593,0.38421574693433835,0.7179938737312224,0.5577943911916015
WT,20.0,1.0,120.0,1.875,36,885327366,0.31263381550821884,0.5678564827052603,0.4335998541684892
WT,20.0,1.0,120.0,1.875,37,928832081,0.6911794606693985,0.9030937142569425,0.6024317486991965
WT,20.0,1.0,120.0,1.875,38,1947615286,0.4120525541314896,0.6679007784489416,0.46137679132749265
WT,20.0,1.0,120.0,1.875,39,20360091,0.3463111469877519,0.6510016780980017,0.4711329481272571
WT,20.0,1.0,120.0,1.875,40,1806363173,0.5369137497098891,0.7364408712425482,0.4704959564425864
WT,20.0,1.0,120.0,1.875,41,1312343691,0.42417793810410437,0.8502336114407921,0.4296119752722839
WT,20.0,1.0,120.0,1.875,42,1762120781,0.5397514140451634,0.8229910685775036,0.5874954465480754
WT,20.0,1.0,120.0,1.875,43,1700607009,0.2543376621863894,0.6621649986340973,0.5101510572847711
WT,20.0,1.0,120.0,1.875,44,1634649145,0.39737292745521197,0.7542082166933043,0.5027048232053305
WT,20.0,1.0,120.0,1.875,45,1036024353,0.4310322765104452,0.7797728470922073,0.5029464195857819
WT,20.0,1.0,120.0,1.875,46,261494503,0.6056540495484806,0.7431077263698934,0.6194974093025437
WT,20.0,1.0,120.0,1.875,47,2001682155,0.3125753700995058,0.6427981253283697,0.538296561783686
WT,20.0,1.0,120.0,1.875,48,1311960750,0.4731228170647144,0.8269055237553412,0.5984907330987781
WT,20.0,1.0,120.0,1.875,49,295114914,0.39509313807868796,0.6922533593535973,0.6022679131799211
WT,20.0,1.0,120.0,1.875,50,2006889349,0.3201884444546373,0.5964690812599989,0.39792082465205747
WT,20.0,1.0,120.0,1.875,51,1524829245,0.5590164941848946,0.7442130367357827,0.552182208661804
WT,20.0,1.0,120.0,1.875,52,319434624,0.564909682759101,0.9029940245172672,0.5610272289411377
WT,20.0,1.0,120.0,1.875,53,2032667552,0.5292930042443563,0.8519767163688479,0.5884628161357077
WT,20.0,1.0,120.0,1.875,54,1564774687,0.5716912443308784,0.9318243178896253,0.6305517749511186
WT,20.0,1.0,120.0,1.875,55,2092577640,0.5839232335052886,0.9180067929201001,0.4151402680117032
WT,20.0,1.0,120.0,1.875,56,1166111204,0.44852903830775137,0.8366142750219177,0.4659784581595073
WT,20.0,1.0,120.0,1.875,57,1607521147,0.6161165339041864,0.9509506966430392,0.6929934086197039
WT,20.0,1.0,120.0,1.875,58,1324596573,0.6331222877773071,0.8242456852267608,0.530220379581085
WT,20.0,1.0,120.0,1.875,59,1726642687,0.4402148280716735,0.5923886821128975,0.43050432621448564
WT,20.0,1.0,120.0,1.875,60,1888313977,0.34465748137654895,0.6265897341920733,0.42534114921477006
WT,20.0,1.0,120.0,1.875,61,1985561720,0.3989233501941339,0.7509910204971856,0.573748710376931
WT,20.0,1.0,120.0,1.875,62,485771147,0.5017140079020445,0.5938717803079379,0.48540541961702566
WT,20.0,1.0,120.0,1.875,63,1796771385,0.3446270925055826,0.6722069398913771,0.4178794950431183
WT,20.0,1.0,120.0,1.875,64,766643757,0.39859812355253815,0.8068544934519348,0.48757852623251163
WT,20.0,1.0,120.0,1.875,65,554969948,0.2509900642336485,0.6720639791007875,0.41855971926091945
WT,20.0,1.0,120.0,1.875,66,1418387863,0.42227686802991715,0.690613797009256,0.36989161346361804
WT,20.0,1.0,120.0,1.875,67,1770578616,0.43969580512304257,0.8350100931022596,0.4548284661299645
WT,20.0,1.0,120.0,1.875,68,507183781,0.5573894460354845,0.7095670120951059,0.6853270566048173
WT,20.0,1.0,120.0,1.875,69,1782558243,0.4635147330891309,0.7767000229116565,0.6037529409464684
WT,20.0,1.0,120.0,1.875,70,895155732,0.3802115954216425,0.6568704644477833,0.5425126115588795
WT,20.0,1.0,120.0,1.875,71,720148324,0.47673727201366334,0.9035310418315202,0.5691561830133084
WT,20.0,1.0,120.0,1.875,72,1582122199,0.4011907815623852,0.7369226161192092,0.5016456160779704
WT,20.0,1.0,120.0,1.875,73,1951878275,0.28381565465114494,0.6072010185247319,0.4091100868099866
WT,20.0,1.0,120.0,1.875,74,850305651,0.4492353373576241,0.6909567029789393,0.4515044940391873
WT,20.0,1.0,120.0,1.875,75,146415610,0.38122546651368355,0.6470809856048088,0.5622667468194771
WT,20.0,1.0,120.0,1.875,76,506504968,0.3754958942819624,0.7277327267782607,0.41042220359131976
WT,20.0,1.0,120.0,1.875,77,1164456162,0.48777723465861983,0.8132237854917294,0.6023882648677943
WT,20.0,1.0,120.0,1.875,78,1436613566,0.3594760958538228,0.6991896295356508,0.47413196860639123
WT,20.0,1.0,120.0,1.875,79,492357652,0.7650822889990235,0.9385827886684066,0.664267260353813
WT,20.0,1.0,120.0,1.875,80,1275714321,0.3141925897163588,0.6311905940074022,0.5066141255100833
WT,20.0,1.0,120.0,1.875,81,115492695,0.6690055840260656,0.7993813869668176,0.7534421189084874
WT,20.0,1.0,120.0,1.875,82,1538334324,0.33750198682386423,0.6287566263327787,0.5128764631730743
WT,20.0,1.0,120.0,1.875,83,405827099,0.40440455183140495,0.7414136526324167,0.5353553237197001
WT,20.0,1.0,120.0,1.875,84,1328323725,0.39811682505585605,0.7020523341688629,0.5821819451726326
WT,20.0,1.0,120.0,1.875,85,1167083081,0.33293711669875736,0.8839484829886954,0.40170693687942477
WT,20.0,1.0,120.0,1.875,86,776272372,0.5110138045154233,0.6526799129543523,0.4663172193939942
WT,20.0,1.0,120.0,1.875,87,1135007690,0.6125670652417444,1.0045409725103212,0.6217262592542533
WT,20.0,1.0,120.0,1.875,88,598824061,0.40408649417290815,0.9335106207756932,0.47133079939166916
WT,20.0,1.0,120.0,1.875,89,623301253,0.2529547405000226,0.5356309996558509,0.4925151464749798
WT,20.0,1.0,120.0,1.875,90,2042901480,0.33572968971929035,0.7603230059802623,0.5079186004694551
WT,20.0,1.0,120.0,1.875,91,2089944286,0.5277543769745111,0.7462822254119896,0.4804510125777261
WT,20.0,1.0,120.0,1.875,92,1201751906,0.3481567103362473,0.7540849378874168,0.37739653898086817
WT,20.0,1.0,120.0,1.875,93,1707274007,0.4018750577300473,0.8658955649720826,0.7535770045888623
WT,20.0,1.0,120.0,1.875,94,2031444617,0.2990527740883885,0.6668399130448062,0.5006524123542795
WT,20.0,1.0,120.0,1.875,95,1021644827,0.6156826175938512,0.9713678528977355,0.5754211282193153
WT,20.0,1.0,120.0,1.875,96,1106617184,0.43890121102995033,0.7330922073868188,0.484816598530121
WT,20.0,1.0,120.0,1.875,97,1572947672,0.2946600562263245,0.7331665733993838,0.5817301050577472
WT,20.0,1.0,120.0,1.875,98,1398504477,0.4651068487497583,0.6676539385143256,0.460941306459716
WT,20.0,1.0,120.0,1.875,99,679618480,0.2705567601999798,0.4820266997870086,0.4236003493338662
WT,20.0,1.0,170.0,0.0,0,1168784116,0.3143684470308601,0.44163516217921506,0.2841187612096761
WT,20.0,1.0,170.0,0.0,1,921289450,0.23862914900569196,0.5369752314178504,0.37837930715285495
WT,20.0,1.0,170.0,0.0,2,1293255992,0.4291215668793317,0.5300596896052803,0.40180514847318
WT,20.0,1.0,170.0,0.0,3,1702858716,0.3118821145779627,0.6109058389479487,0.434278476551875
WT,20.0,1.0,170.0,0.0,4,1895310323,0.4219703559568625,0.769863395066531,0.4696016575984221
WT,20.0,1.0,170.0,0.0,5,211694680,0.27269295129278076,0.6717608657777854,0.28443144787248414
WT,20.0,1.0,170.0,0.0,6,280584697,0.2236954344288802,0.48038324329268955,0.36609676505589095
WT,20.0,1.0,170.0,0.0,7,617447500,0.32706904606099496,0.6703702610461851,0.2858881012339478
WT,20.0,1.0,170.0,0.0,8,1249765968,0.36471277826443244,0.6154237487659285,0.33719266109530777
WT,20.0,1.0,170.0,0.0,9,1504658074,0.3494601299989079,0.6957229718721584,0.4845850302477133
WT,20.0,1.0,170.0,0.0,10,1008898872,0.2381115463197209,0.6446289469982573,0.42828164285966686
WT,20.0,1.0,170.0,0.0,11,794319243,0.3307570653886541,0.6695893683141622,0.33390441826127826
WT,20.0,1.0,170.0,0.0,12,204008863,0.2683782697219631,0.46516073633246074,0.27160610966974624
WT,20.0,1.0,170.0,0.0,13,1880439445,0.42101382377586866,0.6803207836970255,0.24426827652936314
WT,20.0,1.0,170.0,0.0,14,1306372712,0.31956908042566284,0.5338595596167135,0.3194381847426844
WT,20.0,1.0,170.0,0.0,15,2122084012,0.2880233864094158,0.41000054822898946,0.24384094998436667
WT,20.0,1.0,170.0,0.0,16,1976297044,0.3167374046886074,0.576513050646423,0.4982737928359679
WT,20.0,1.0,170.0,0.0,17,784548992,0.415994080989795,0.5426026193065139,0.4549882078098148
WT,20.0,1.0,170.0,0.0,18,2121403537,0.34902087938101256,0.5623673703732167,0.4366161871487247
WT,20.0,1.0,170.0,0.0,19,347016859,0.3647740339712671,0.6715266968737109,0.4396855867178227
WT,20.0,1.0,170.0,0.0,20,527842052,0.3484315861986295,0.47584420985232556,0.3290920511682197
WT,20.0,1.0,170.0,0.0,21,215409799,0.3616156781090034,0.6232043902649843,0.4289163075576399
WT,20.0,1.0,170.0,0.0,22,350632298,0.31202163705634445,0.538844988833384,0.36893818470818895
WT,20.0,1.0,170.0,0.0,23,2071774379,0.21301177819033065,0.44454897992955655,0.2831109070995219
WT,20.0,1.0,170.0,0.0,24,1492822048,0.3087422473886963,0.5714756890727352,0.46686938067458483
WT,20.0,1.0,170.0,0.0,25,199233221,0.3014951111048751,0.753161477526661,0.3420925882302694
WT,20.0,1.0,170.0,0.0,26,1395966768,0.2849851325718169,0.49277329977504397,0.39134773440127507
WT,20.0,1.0,170.0,0.0,27,786556690,0.32188377349546526,0.6904643606225537,0.33831316650827525
WT,20.0,1.0,170.0,0.0,28,649984770,0.21242344675094882,0.6402303678937863,0.40266563898096436
WT,20.0,1.0,170.0,0.0,29,337723248,0.22305910050720482,0.5122690280101949,0.24315183223342227
WT,20.0,1.0,170.0,0.0,30,1094264184,0.4157052185771095,0.6191890390384406,0.3698126284077775
WT,20.0,1.0,170.0,0.0,31,2089154132,0.36408570972084964,0.5323995674673063,0.30187874575526963
WT,20.0,1.0,170.0,0.0,32,1584690825,0.49800203297834694,0.7333860625059642,0.4735852373869211
WT,20.0,1.0,170.0,0.0,33,795962858,0.29569821176274086,0.47644844722395097,0.26999702226817207
WT,20.0,1.0,170.0,0.0,34,827737825,0.3697800747693129,0.6270386070423339,0.212015521858127
WT,20.0,1.0,170.0,0.0,35,234713593,0.2732385968011302,0.6126178590508216,0.38296330287086683
WT,20.0,1.0,170.0,0.0,36,885327366,0.3745524065764,0.4416051060153147,0.2953916814327997
WT,20.0,1.0,170.0,0.0,37,928832081,0.3064489149585046,0.537549128138651,0.28862221090767765
WT,20.0,1.0,170.0,0.0,38,1947615286,0.25629639078651145,0.6303695870697154,0.2670918434493911
WT,20.0,1.0,170.0,0.0,39,20360091,0.3673727109940156,0.6702612395655639,0.3375507150238232
WT,20.0,1.0,170.0,0.0,40,1806363173,0.33995157052231967,0.4522061214362719,0.28908355347917325
WT,20.0,1.0,170.0,0.0,41,1312343691,0.32916893387145685,0.6544165890712207,0.27027677786939724
WT,20.0,1.0,170.0,0.0,42,1762120781,0.34797801849536064,0.5878263305066574,0.2541659510036441
WT,20.0,1.0,170.0,0.0,43,1700607009,0.295706828530478,0.5978488823918052,0.29139545222292135
WT,20.0,1.0,170.0,0.0,44,1634649145,0.3309788479195358,0.6717629644132235,0.4227930571270505
WT,20.0,1.0,170.0,0.0,45,1036024353,0.39093496989820353,0.5878560793363121,0.3787359898855831
WT,20.0,1.0,170.0,0.0,46,261494503,0.26457477160339943,0.5055006835474569,0.36674879075631106
WT,20.0,1.0,170.0,0.0,47,2001682155,0.4375670690257662,0.6028552184648929,0.3485913999536571
WT,20.0,1.0,170.0,0.0,48,1311960750,0.32547290575559057,0.6255551378003036,0.333918437850047
WT,20.0,1.0,170.0,0.0,49,295114914,0.33554197036764155,0.5945779023926839,0.431815936983891
WT,20.0,1.0,170.0,0.0,50,2006889349,0.355822884477976,0.4207742420242864,0.40358434239422414
WT,20.0,1.0,170.0,0.0,51,1524829245,0.4013261563463109,0.5227314616568894,0.224136785344927
WT,20.0,1.0,170.0,0.0,52,319434624,0.4474598331562349,0.7489333833892599,0.39080981513741775
WT,20.0,1.0,170.0,0.0,53,2032667552,0.2952048606836915,0.5048352760860252,0.29970289759819435
WT,20.0,1.0,170.0,0.0,54,1564774687,0.37525233684255316,0.6485828000659708,0.44361521913359764
WT,20.0,1.0,170.0,0.0,55,2092577640,0.3400179680968678,0.7359894024894349,0.3048144715626793
WT,20.0,1.0,170.0,0.0,56,1166111204,0.2786573998461917,0.506569955339337,0.3705530058236943
WT,20.0,1.0,170.0,0.0,57,1607521147,0.2956564838254137,0.5612681220740284,0.31971213996900655
WT,20.0,1.0,170.0,0.0,58,1324596573,0.27665039794073704,0.5222230061847564,0.39000323980274065
WT,20.0,1.0,170.0,0.0,59,1726642687,0.40194342896215657,0.6301895064453703,0.4951462319692176
WT,20.0,1.0,170.0,0.0,60,1888313977,0.34478931725553896,0.6343946539282574,0.3803211154421792
WT,20.0,1.0,170.0,0.0,61,1985561720,0.2874043159906393,0.5910990214278832,0.2621457425115723
WT,20.0,1.0,170.0,0.0,62,485771147,0.33434581370549527,0.5860134778701251,0.38788420771521553
WT,20.0,1.0,170.0,0.0,63,1796771385,0.3920710669778016,0.7095995898929871,0.3335530093259003
WT,20.0,1.0,170.0,0.0,64,766643757,0.29535534536961744,0.6067528550849163,0.2289256663212663
WT,20.0,1.0,170.0,0.0,65,554969948,0.3198067792737388,0.5815932968755964,0.26602287554837745
WT,20.0,1.0,170.0,0.0,66,1418387863,0.3026360337680073,0.6143972679697066,0.47549455200598234
WT,20.0,1.0,170.0,0.0,67,1770578616,0.3249838357599258,0.7014001677176753,0.30088080486993
WT,20.0,1.0,170.0,0.0,68,507183781,0.4467422245465223,0.690696163921362,0.4624152080561887
WT,20.0,1.0,170.0,0.0,69,1782558243,0.3819529362418457,0.5365430506018983,0.4050175083371265
WT,20.0,1.0,170.0,0.0,70,895155732,0.3977945668668946,0.7921587751645905,0.35161631653492526
WT,20.0,1.0,170.0,0.0,71,720148324,0.34822373706603843,0.5107042906461674,0.4685666687653986
WT,20.0,1.0,170.0,0.0,72,1582122199,0.28669765877859715,0.6423898078391216,0.3748805558387018
WT,20.0,1.0,170.0,0.0,73,1951878275,0.2989332902148521,0.5664628522420883,0.3323605380567328
WT,20.0,1.0,170.0,0.0,74,850305651,0.3536166324391493,0.6489999156044468,0.2631841460528055
WT,20.0,1.0,170.0,0.0,75,146415610,0.5499280553143235,0.7154606691268113,0.3980400877071977
WT,20.0,1.0,170.0,0.0,76,506504968,0.2852411726208502,0.7389833175805548,0.22183794426274783
WT,20.0,1.0,170.0,0.0,77,1164456162,0.2175535205464943,0.5425304787980589,0.35736297532673367
WT,20.0,1.0,170.0,0.0,78,1436613566,0.37226606929439165,0.6174890481131496,0.47131215838276663
WT,20.0,1.0,170.0,0.0,79,492357652,0.24587712297444494,0.5243198903951423,0.309289719280294
WT,20.0,1.0,170.0,0.0,80,1275714321,0.346959320543407,0.6417537637285304,0.22193316159300203
WT,20.0,1.0,170.0,0.0,81,115492695,0.33160231046331173,0.5764591351881607,0.3043799262835713
WT,20.0,1.0,170.0,0.0,82,1538334324,0.3593682444816052,0.6812795858032332,0.42960312039327947
WT,20.0,1.0,170.0,0.0,83,405827099,0.35233912529120864,0.5903065566936203,0.5041647422889232
WT,20.0,1.0,170.0,0.0,84,1328323725,0.38914248822912645,0.4899989946581341,0.40888486090663423
WT,20.0,1.0,170.0,0.0,85,1167083081,0.3544196181016291,0.7218846363476271,0.4021363764045111
WT,20.0,1.0,170.0,0.0,86,776272372,0.4204192369332315,0.6046092514122594,0.2499792226685915
WT,20.0,1.0,170.0,0.0,87,1135007690,0.30846801819258923,0.8434503196480797,0.3296792252122003
WT,20.0,1.0,170.0,0.0,88,598824061,0.2829259559320794,0.6437891826703357,0.36207832108169263
WT,20.0,1.0,170.0,0.0,89,623301253,0.33696527439497814,0.603053034139428,0.5179649176937601
WT,20.0,1.0,170.0,0.0,90,2042901480,0.34735058167374294,0.5330387601443811,0.3028517394705625
WT,20.0,1.0,170.0,0.0,91,2089944286,0.3325752503129626,0.7157823462850416,0.3951184292668959
WT,20.0,1.0,170.0,0.0,92,1201751906,0.3314914083991711,0.5838751643999699,0.2889221559438769
WT,20.0,1.0,170.0,0.0,93,1707274007,0.3289837307038099,0.5807304069476003,0.42690527634905906
WT,20.0,1.0,170.0,0.0,94,2031444617,0.30619357276479275,0.4987249310004399,0.30425295251485146
WT,20.0,1.0,170.0,0.0,95,1021644827,0.35576428214699524,0.5157806651507033,0.4092665572402736
WT,20.0,1.0,170.0,0.0,96,1106617184,0.28475515805051815,0.5847046781708303,0.36175217644746255
WT,20.0,1.0,170.0,0.0,97,1572947672,0.39315962611650457,0.5941722461174259,0.4445834140626443
WT,20.0,1.0,170.0,0.0,98,1398504477,0.24430837915126943,0.6410409865289416,0.36891905401898445
WT,20.0,1.0,170.0,0.0,99,679618480,0.3299237078864841,0.623356219468585,0.3382523857107761
WT,20.0,1.0,170.0,0.125,0,1168784116,0.3636416742336291,0.4416279915749115,0.3320020470474504
WT,20.0,1.0,170.0,0.125,1,921289450,0.3015614482315373,0.4656614299646202,0.44329591590573875
WT,20.0,1.0,170.0,0.125,2,1293255992,0.3517171717037448,0.481318855769465,0.36487969018923444
WT,20.0,1.0,170.0,0.125,3,1702858716,0.32931573792705654,0.4837327582343127,0.45746483811502
WT,20.0,1.0,170.0,0.125,4,1895310323,0.3855476099108795,0.686245813805751,0.5176848137081177
