phenotype,category,ko_count,run_idx,PYR,SOM,PV,VIP,NDNF
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,29,1.90137,8.49491e-05,2.17599,0.327816,5.73413
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,30,1.80248,8.23856e-05,2.13634,0.387664,5.4876
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,31,1.84883,8.29762e-05,2.15386,0.383308,5.64044
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,32,1.95385,8.90356e-05,2.19866,0.231487,6.00593
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,33,1.76867,8.53468e-05,2.13665,0.304301,5.64952
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,34,1.8012,8.53597e-05,2.14714,0.297744,5.69156
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,35,1.8893,8.53972e-05,2.1633,0.322963,5.74354
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,36,1.85675,8.73328e-05,2.17618,0.259335,5.78736
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,37,1.90236,8.64638e-05,2.16492,0.288593,5.76451
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,38,1.81587,8.573e-05,2.16097,0.291938,5.69688
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,39,1.85456,8.64377e-05,2.16315,0.276414,5.7781
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,40,1.86299,8.44023e-05,2.14697,0.350816,5.62283
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,41,2.01848,8.56501e-05,2.20647,0.337308,5.90563
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,42,1.7699,8.41958e-05,2.12911,0.342686,5.60379
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,43,1.85287,8.67317e-05,2.16298,0.264879,5.72043
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,44,1.8808,8.58045e-05,2.17556,0.296481,5.74516
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,45,1.85886,8.40405e-05,2.16631,0.347527,5.61153
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,46,1.69902,8.14871e-05,2.11469,0.394672,5.43996
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,47,1.72659,8.55976e-05,2.13232,0.27836,5.61961
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,48,1.74201,8.46816e-05,2.13001,0.308632,5.59835
SOM α7 + SOM β2 + NDNF α7 + NDNF β2,prediction,4,49,1.80346,8.31232e-05,2.14618,0.370899,5.56249
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,0,1.91096,0.00279091,2.20715,0.00047877,5.75022
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,1,1.98552,0.00289887,2.22398,0.000190403,5.96524
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,2,1.88393,0.00278132,2.20578,0.000281212,5.75856
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,3,1.79759,0.00267108,2.18515,0.000242101,5.57517
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,4,1.82315,0.00271705,2.17806,0.000594233,5.60097
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,5,1.95029,0.00282592,2.22305,0.000251101,5.83995
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,6,1.8456,0.00275914,2.19752,0.000265882,5.78434
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,7,1.83247,0.00277943,2.17073,0.000614558,5.72093
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,8,1.88463,0.00276909,2.19792,0.000263265,5.71477
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,9,1.76237,0.00267003,2.1636,0.00033489,5.59723
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,10,1.81382,0.00269722,2.18495,0.000335923,5.61119
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,11,1.83964,0.00273349,2.18741,0.000335118,5.69384
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,12,1.79347,0.00268125,2.17556,0.000385901,5.61791
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,13,1.93859,0.00281871,2.22454,0.000161073,5.89243
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,14,1.83737,0.00275593,2.18725,0.000313421,5.73472
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,15,1.85147,0.00274972,2.19068,0.000148639,5.80297
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,16,1.87497,0.00278848,2.18277,0.000539046,5.73274
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,17,1.9544,0.00282123,2.21721,0.000364133,5.77369
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,18,1.83931,0.00276045,2.1864,0.000433798,5.74581
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,19,1.66103,0.00257654,2.13382,0.000233046,5.46888
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,20,1.89525,0.00278911,2.19866,0.000250147,5.77012
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,21,1.89776,0.00280062,2.20346,0.000280025,5.82962
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,22,1.77489,0.00265178,2.17007,0.000270955,5.55912
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,23,1.97583,0.00283082,2.22324,0.000417968,5.82417
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,24,1.83584,0.00270674,2.18336,0.000198191,5.677
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,25,1.87105,0.00275314,2.18719,0.000644629,5.58909
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,26,1.74811,0.00263339,2.16108,0.000928899,5.4194
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,27,1.77912,0.00268464,2.16256,0.000528487,5.5477
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,28,1.77682,0.00263853,2.17039,0.000474748,5.45237
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,29,1.81979,0.00269236,2.17483,0.000432603,5.55697
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,30,1.88929,0.00280074,2.19023,0.000402463,5.72885
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,31,1.93466,0.00281947,2.22005,0.000220699,5.80992
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,32,1.91958,0.00284978,2.20963,0.000193197,5.94016
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,33,1.73513,0.00264716,2.15728,0.000235545,5.5776
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,34,1.90452,0.0027655,2.21359,0.000238307,5.73142
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,35,1.76461,0.00267191,2.16198,0.000538648,5.48429
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,36,1.98726,0.00288956,2.20982,0.000230564,5.97256
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,37,1.90188,0.0027784,2.20027,0.00040318,5.721
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,38,1.76609,0.00267834,2.1802,0.000289656,5.6236
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,39,1.78184,0.00267739,2.15694,0.000228575,5.60708
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,40,1.89035,0.00279318,2.19894,0.000157204,5.83452
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,41,1.85399,0.00275148,2.18664,0.000276278,5.74576
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,42,1.75923,0.00266051,2.17741,0.000438664,5.56632
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,43,1.88854,0.00277112,2.18939,0.000348398,5.73917
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,44,1.77523,0.00266312,2.15688,0.000428159,5.51032
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,45,1.74218,0.00267069,2.16286,0.000342765,5.60019
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,46,1.88552,0.00277155,2.19919,0.000199938,5.75432
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,47,1.60055,0.00253416,2.12384,0.000446694,5.36196
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,48,1.89258,0.00279728,2.20229,0.000295698,5.84197
SOM α7 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,49,1.76986,0.00264527,2.18771,0.000332646,5.57918
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,0,1.75358,0.251045,2.08133,0.000936848,4.7441
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,1,1.70162,0.238297,2.0702,0.000712592,4.71636
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,2,1.68519,0.237513,2.06756,0.000299439,4.92758
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,3,1.68112,0.235932,2.06901,0.00104474,4.7601
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,4,1.76725,0.250983,2.10039,0.000435649,4.88865
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,5,1.55168,0.218461,2.02694,0.00225945,4.53824
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,6,1.80348,0.255676,2.11285,0.000540734,4.86952
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,7,1.61697,0.228874,2.05692,0.000609718,4.73322
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,8,1.63797,0.233422,2.06009,0.000873649,4.6787
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,9,1.66572,0.233472,2.06897,0.000923124,4.72302
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,10,1.65683,0.235664,2.05381,0.000862958,4.63945
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,11,1.64888,0.230752,2.06817,0.000478185,4.83344
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,12,1.67548,0.232679,2.07075,0.000890266,4.71669
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,13,1.66637,0.234849,2.05891,0.000706023,4.714
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,14,1.64746,0.231938,2.05208,0.000756217,4.76792
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,15,1.6503,0.23222,2.04879,0.00042503,4.81275
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,16,1.71096,0.244853,2.0676,0.000692017,4.77699
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,17,1.67131,0.235515,2.06483,0.00080004,4.67976
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,18,1.59289,0.223122,2.04079,0.000848472,4.72341
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,19,1.76166,0.24986,2.09477,0.000333632,4.93693
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,20,1.62223,0.230151,2.05183,0.000807375,4.74081
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,21,1.62927,0.224718,2.05125,0.000456442,4.70075
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,22,1.66445,0.231301,2.05798,0.00059051,4.70945
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,23,1.65286,0.235527,2.06061,0.000612256,4.7336
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,24,1.6197,0.226699,2.05,0.000461437,4.756
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,25,1.81332,0.25735,2.10518,0.000343639,4.98023
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,26,1.60384,0.223421,2.04939,0.000528114,4.74927
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,27,1.76369,0.250055,2.10263,0.000495817,4.84899
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,28,1.76244,0.247588,2.08672,0.000606199,4.75144
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,29,1.57463,0.223475,2.03207,0.000849264,4.70976
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,30,1.53697,0.215511,2.02165,0.00121947,4.49714
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,31,1.74115,0.245367,2.09582,0.000689976,4.8777
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,32,1.74678,0.249992,2.09274,0.000814173,4.77706
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,33,1.73395,0.249318,2.09014,0.000571815,4.82352
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,34,1.64431,0.236291,2.054,0.00114332,4.67432
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,35,1.66884,0.235261,2.07515,0.00059331,4.79045
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,36,1.84728,0.262824,2.11644,0.000954995,4.86497
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,37,1.67514,0.238929,2.06893,0.00076499,4.74053
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,38,1.71742,0.243481,2.07293,0.000864036,4.74007
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,39,1.67275,0.234618,2.07125,0.000375092,4.86244
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,40,1.53996,0.217123,2.03231,0.000378416,4.76114
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,41,1.66442,0.236701,2.06229,0.000911036,4.68549
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,42,1.73545,0.244829,2.08961,0.000735955,4.76636
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,43,1.66028,0.234044,2.06235,0.000933234,4.73982
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,44,1.65995,0.233503,2.0447,0.000643032,4.80846
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,45,1.68907,0.24177,2.07502,0.000817049,4.78177
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,46,1.70859,0.242315,2.08428,0.000404796,4.84271
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,47,1.68119,0.234061,2.07083,0.000852209,4.69084
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,48,1.6079,0.225501,2.03753,0.00091164,4.71237
SOM β2 + VIP α5 + NDNF α7 + NDNF β2,prediction,4,49,1.60148,0.224376,2.04285,0.000627858,4.70515
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,0,1.64259,9.34126e-05,1.46968,9.4673e-05,7.11396
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,1,1.6978,9.43293e-05,1.47517,3.20146e-05,7.40254
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,2,1.65482,9.39162e-05,1.46468,6.02925e-05,7.31002
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,3,1.70882,9.44375e-05,1.4745,3.24292e-05,7.43641
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,4,1.66877,9.41196e-05,1.46714,7.55573e-05,7.32218
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,5,1.72925,9.47417e-05,1.47431,4.65634e-05,7.50058
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,6,1.68651,9.47277e-05,1.46447,1.83654e-05,7.58427
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,7,1.52306,9.28071e-05,1.43132,0.000213326,7.14803
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,8,1.68807,9.3719e-05,1.47367,8.47449e-05,7.21909
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,9,1.66536,9.42861e-05,1.46436,2.20924e-05,7.51932
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,10,1.59974,9.34721e-05,1.4535,4.22073e-05,7.2915
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,11,1.538,9.34587e-05,1.4212,2.53201e-05,7.3334
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,12,1.60617,9.34744e-05,1.44978,4.22787e-05,7.23119
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,13,1.65948,9.4268e-05,1.4648,5.40303e-05,7.38525
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,14,1.67781,9.41818e-05,1.46826,3.31191e-05,7.27544
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,15,1.657,9.39676e-05,1.46616,3.43936e-05,7.34272
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,16,1.55942,9.30359e-05,1.43971,3.82963e-05,7.19243
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,17,1.63926,9.43698e-05,1.44446,2.76251e-05,7.52507
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,18,1.72779,9.47657e-05,1.47343,4.54087e-05,7.57895
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,19,1.733,9.44241e-05,1.48307,6.35085e-05,7.44327
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,20,1.57358,9.32226e-05,1.44046,5.87573e-05,7.12292
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,21,1.73587,9.49267e-05,1.48367,2.92696e-05,7.6116
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,22,1.63786,9.37381e-05,1.45123,6.32353e-05,7.23431
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,23,1.74625,9.47885e-05,1.48196,3.11083e-05,7.52016
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,24,1.84833,9.55923e-05,1.52143,2.28403e-05,7.53642
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,25,1.63109,9.37503e-05,1.46138,4.20696e-05,7.31703
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,26,1.59111,9.37426e-05,1.44396,6.76575e-05,7.32002
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,27,1.61643,9.39907e-05,1.44529,3.74866e-05,7.307
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,28,1.79745,9.53229e-05,1.50046,4.97797e-05,7.55555
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,29,1.49313,9.24692e-05,1.42296,4.79665e-05,7.07528
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,30,1.66353,9.40255e-05,1.47032,8.15153e-05,7.31019
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,31,1.74087,9.49735e-05,1.4708,2.97503e-05,7.53083
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,32,1.70948,9.4264e-05,1.47888,8.51732e-05,7.3593
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,33,1.73785,9.45561e-05,1.48232,4.35999e-05,7.42427
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,34,1.66442,9.43874e-05,1.45619,2.54287e-05,7.43024
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,35,1.52617,9.29698e-05,1.43141,4.30566e-05,7.18524
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,36,1.68958,9.47641e-05,1.46106,1.78263e-05,7.59389
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,37,1.59708,9.36634e-05,1.43907,5.79025e-05,7.29382
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,38,1.57108,9.38779e-05,1.42754,3.10511e-05,7.41831
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,39,1.7598,9.5618e-05,1.48639,2.17538e-05,7.67322
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,40,1.72795,9.48312e-05,1.47538,2.8538e-05,7.52304
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,41,1.65197,9.43195e-05,1.45693,6.7621e-05,7.45294
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,42,1.68788,9.45436e-05,1.46956,3.67546e-05,7.50304
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,43,1.79722,9.53221e-05,1.50494,6.60845e-05,7.59157
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,44,1.7662,9.50211e-05,1.49347,2.81633e-05,7.6163
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,45,1.64177,9.36676e-05,1.46203,8.33131e-05,7.22412
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,46,1.78146,9.51665e-05,1.49758,3.37314e-05,7.50699
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,47,1.71118,9.46364e-05,1.47872,3.32004e-05,7.51434
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,48,1.66021,9.36592e-05,1.47785,7.12873e-05,7.29078
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF α7,prediction,5,49,1.80104,9.5479e-05,1.50088,1.91749e-05,7.74285
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,0,1.55071,9.43227e-05,1.2943,1.38882e-05,7.41212
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,1,1.48047,9.32506e-05,1.29197,7.92643e-06,7.17689
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,2,1.56678,9.41007e-05,1.30448,5.58473e-06,7.38958
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,3,1.55847,9.34392e-05,1.31431,1.73338e-05,7.12673
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,4,1.54427,9.35433e-05,1.31037,7.97951e-06,7.21765
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,5,1.62123,9.48513e-05,1.30726,4.84542e-06,7.60149
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,6,1.53109,9.30735e-05,1.31734,6.05085e-06,7.12618
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,7,1.69369,9.4896e-05,1.34208,6.61068e-06,7.35413
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,8,1.45245,9.25272e-05,1.29338,3.69463e-05,6.97898
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,9,1.48185,9.34177e-05,1.28288,2.79361e-05,7.19282
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,10,1.54003,9.38102e-05,1.31786,8.40402e-06,7.28939
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,11,1.60624,9.436e-05,1.32142,8.46391e-06,7.41344
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,12,1.53486,9.31576e-05,1.30951,1.89957e-05,7.08943
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,13,1.54943,9.39064e-05,1.30582,1.02111e-05,7.28743
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,14,1.42213,9.18241e-05,1.30292,1.98716e-05,6.75798
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,15,1.53541,9.35073e-05,1.31144,8.07116e-06,7.15426
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,16,1.54255,9.3855e-05,1.31581,5.62652e-06,7.21841
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,17,1.51152,9.31047e-05,1.31398,1.06323e-05,7.09226
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,18,1.48881,9.31505e-05,1.29743,1.2183e-05,7.0258
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,19,1.49973,9.34889e-05,1.29219,9.17401e-06,7.20674
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,20,1.5494,9.36361e-05,1.32155,2.22391e-05,7.12304
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,21,1.54115,9.36524e-05,1.31928,1.03998e-05,7.23982
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,22,1.61174,9.43123e-05,1.32942,6.59532e-06,7.34854
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,23,1.55467,9.3901e-05,1.30777,1.00824e-05,7.26911
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,24,1.49664,9.28214e-05,1.30588,2.42017e-05,6.90717
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,25,1.55865,9.3593e-05,1.31998,1.1089e-05,7.15472
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,26,1.49092,9.29702e-05,1.30229,1.74104e-05,6.98582
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,27,1.51717,9.32373e-05,1.30614,7.67188e-06,7.13019
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,28,1.49982,9.28384e-05,1.30552,1.71161e-05,7.10651
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,29,1.56161,9.36531e-05,1.31557,1.41912e-05,7.18083
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,30,1.42033,9.28812e-05,1.27372,6.77003e-06,7.21182
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,31,1.52064,9.29876e-05,1.30668,2.03903e-05,6.99581
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,32,1.49828,9.34959e-05,1.29623,7.70286e-06,7.2187
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,33,1.44896,9.34022e-05,1.27676,8.22471e-06,7.18706
PV α7 + SOM α7 + SOM β2 + VIP α5 + NDNF β2,prediction,5,34,1.44326,9.29583e-05,1.28551,7.2646e-06,7.15259
